"Country Name","Country Code","Indicator Name","Indicator Code","2021","2022","2023"
"United States","USA","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","4.69785886363742","8.00279982052121","4.11633838374488"
"China","CHN","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","0.981015135544882","1.97357555739051","0.234836828893051"
"India","IND","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","5.13140747176364","6.69903414079858","5.64914318907925"
"Germany","DEU","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","3.06666666666673","6.87257438551097","5.94643667725823"
"Japan","JPN","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","-0.233352779398264","2.49770278172255","3.26813365933163"
"Brazil","BRA","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","8.30165975585673","9.28010608956873","4.59356282283204"
"United Kingdom","GBR","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","2.51837109614213","7.92204883147902","6.79396706793963"
"France","FRA","Inflation, consumer prices (annual %)","FP.CPI.TOTL.ZG","1.64233141038394","5.22236748369725","4.8783572650844"
